id,name,category,area,url,description,phone,address,hours,closed,fee,access,parking,website
"10892","さつま焼発祥の地 （サツマヤキハッショウノチ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10892/","","0996-21-5128（いちき串木野市教育委員会社会教育課）","鹿児島県いちき串木野市下名2583","","無休","","ＪＲ串木野駅から車で15分","あり","http://www.city.ichikikushikino.lg.jp/bunka1/kyoiku/bunka/rekishi.html"
"52503","桂山寺跡（赤山靭負の墓） （ケイザンジアト（アカヤマユキエノハカ）） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/52503/","","099-273-2111（日置市役所）","鹿児島県日置市日吉町日置","","","","ＪＲ伊集院駅から車で15分","なし","https://www.city.hioki.kagoshima.jp/bunkazai/kurashi/kosodate-kyoiku/shakaikyoiku/bunkazai/hiyoshi/keizanjiato.html"
"52730","新西方のホタル （シンニシカタノホタル） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/52730/","","0993-22-2813（吉元商会）","鹿児島県指宿市新西方山下田","","","見学自由","車で指宿スカイライン谷山ＩＣから県道28号線経由36.5ｋｍ 約70分","あり （吉元商会の資材置場） ※普段は施錠しているため、見学したいときはお問い合わせください",""
"12158","銅鏡 籬二菊双雀文様 一面 （ドウキョウ マガキニキクソウジャクモンヨウ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/12158/","","099-476-0548（大崎町教育委員会社会教育課内）","〒899-7305 鹿児島県曽於郡大崎町假宿1029(大崎町中央公民館)","午前8時30分～午後5時15分","土・日・祝日・年末年始","無料","・車で鹿児島市から東九州道を利用し野方ICで降り、県道64号線を通って約105分。 ・車で志布志港から国道220号で約20分。","有","http://tsumajinja.jp/property.html"
"53524","木の口展望所 （キノクチテンボウショ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/53524/","","09969-6-3930（上甑島観光案内所）","鹿児島県薩摩川内市上甑町平良","","","","［車］ ・中甑港から約25分 ・里港ターミナルから約35分 ・鹿島港から約35分","有","https://satsumasendai.gr.jp/spotlist/43553/"
"11419","宝山ホール（鹿児島県文化センター） （ほうざんほーる（かごしまけんぶんかせんたー）） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/11419/","","099-223-4221","鹿児島県鹿児島市山下町5-3","","・毎週月曜日（月曜日が祝日等休日の場合は直後の休日でない日） ・年末年始（12月31日～1月2日）","","・「朝日通」下車徒歩3分 ・鹿児島中央駅からバスで約10分「金生町」下車徒歩5","無","http://www.houzanhall.com/"
"60118","アトリエCAFE TARiRARi （アトリエカフェタリラリ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/60118/","","0994-73-2838","〒899-7104 鹿児島県志布志市志布志町安楽6213-5","11:30～14:00 ※ラストオーダーは14:00","日 ※祝日も休み","","","",""
"70842","市来大迫家住宅 （いちきおおさこけじゅうたく） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/70842/","","","〒899-2101 鹿児島県いちき串木野市湊町3-12","10:30〜12:00 13:00〜16:30(最終入館：16:00)","毎週火曜日・水曜日(祝日の場合翌日より振替)","700円 (小学生以下 無料)","[車] ・市来ICから国道3号線沿いに約15分 [電車] ・鹿児島中央駅より市来駅へ約30分 ・市来駅より徒歩20分","普通車：10台/中型バス２","https://www.instagram.com/osako.funecafe/"
"51730","持留神社（大崎二之宮） （モチドメジンジャ（オオサキニノミヤ）） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51730/","","","〒899-7307 鹿児島県曽於郡大崎町持留19991","","","","・大崎町役場より県道64号線を北上し、車で約10分。 中持留公民館の看板前を左折し、橋を越えてすぐのカーブ右上。 ・野方ICより県道64号線を南下し、車で約10分。 中持留公民館の看板前を右折し、橋を越えてすぐのカーブ右上。","なし","https://www.kagojinjacho.or.jp/shrine-search/area-oosumi/%E5%A4%A7%E5%B4%8E%E7%94%BA/1258/"
"51147","木折坂 （キオリザカ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/51147/","","0997-22-1111（経済観光課観光交流係）","鹿児島県西之表市伊関木折坂","","","","［車］ ・種子島空港から約35分 ・西之表港から車で約25分","無","http://www.city.nishinoomote.lg.jp/kanko/course/2775.html"
"10628","十島村歴史民俗資料館 （トシマムラレキシミンゾクシリョウカン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10628/","","09912-2-2338（十島村歴史民俗資料館）","鹿児島県鹿児島郡十島村中之島150番地241","※要予約。詳細はお問い合わせください。","","","［車］ ・中之島港から約10分、徒歩約30分","有","http://www.tokara.jp/education/bunka.html"
"53252","ヤルセ灯台 （ヤルセトウダイ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/53252/","","","〒891-5201 鹿児島県鹿児島郡十島村中之島","","","","［車］ ・中之島港よりセリ岬方面へ約30分","お問い合わせください","http://www.tokara.jp/tourism/profile/nakanoshima/"
"10503","八尻展望所 （ハッシリテンボウショ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10503/","","09969-5-1800（下甑島観光案内所）","鹿児島県薩摩川内市鹿島町藺牟田","","","","［車］ ・鹿島港から約15分 ・長浜港から約15分 ・手打港から約35分","有","https://satsumasendai.gr.jp/spotlist/2108/"
"52708","七郎山 （シチロウザン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/52708/","","0996-86-1111（長島町企画財政課）","鹿児島県出水郡長島町獅子島","","","","","","https://www.town.nagashima.lg.jp/shishijima/superb/"
"12512","稲荷山公園 （イナリヤマコウエン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/12512/","","0995-45-5111（霧島市建設課）","鹿児島県霧島市隼人町","","","","［車］ ・東九州自動車道隼人東ICから約3分","",""
"10961","箱崎神社本殿・附宮殿 （はこざきじんじゃほんでん・つけたりくうでん） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10961/","","0995-26-1111（伊佐市役所菱刈庁舎生涯学習課）","鹿児島県伊佐市菱刈市山790","","無休","","ＪＲ肥薩線栗野駅から車で20分、鹿児島空港から車で50分。九州自動車道・栗野ＩＣより車で20分","なし","http://www.city.isa.kagoshima.jp/culture/shiteibunka.html"
"12518","宮之城文化センター （ミヤノジョウブンカセンター） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/12518/","","0996-53-1732（さつま町教育委員会社会教育課）","鹿児島県薩摩郡さつま町船木302","","","","川内駅より車で約40分","",""
"10121","高千穂自然探勝路 （たかちほしぜんたんしょうろ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10121/","","0995-57-2505（自然公園美化管理財団）","鹿児島県霧島市霧島田口高千穂河原","","無休","","ＪＲ日豊本線霧島神宮駅から車30分 九州自動車道・溝辺鹿児島空港ＩＣから車60分","300台（有料）","http://www4.synapse.ne.jp/visitor/index.html"
"11346","神武天皇御出航碑 （じんむてんのうごしゅっこうひ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/11346/","","0994-63-3134（東串良町社会教育課）","鹿児島県肝属郡東串良町川東4027 柏原海岸松林内 戸柱神社","","","","","","http://www.minc.ne.jp/ru-pin/kankoh/hi15.htm"
"70675","菱田のコスモス （ひしだのこすもす） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/70675/","","090-1583-3384（菱田地域保全協議会）","鹿児島県曽於郡大崎町菱田362 （在郷自治公民館付近）","","","","[車] 鹿児島空港から一般道利用で約1時間半 垂水港から約1時間","あり 約10台 ※他、近くに50台ほどのスペースあり",""
"70908","【2025】千鶴の会・秋フェス－DAREYAME2025－ （ちづるのかい・あきふぇす） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/70908/","","0996-82-0073（千鶴の会実行委員会イベント事務局）","〒899-0401 鹿児島県出水市高尾野町大久保２３９","","","チケット1枚5,000円 内容 ・神酒造焼酎飲み放題 ・市内飲食店による食事4品提供 ・抽選券 ※限定150枚、前売り予約制です。","","来場者駐車場はありません。","https://www.izumi-navi.jp/events/post-3808/"
"10176","タブ原生林・日本一のタブの木 （たぶげんせいりん・にほんいちのたぶのき） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10176/","","0995-74-3111（湧水町商工観光課）","鹿児島県姶良郡湧水町川添","","無休","無料","","",""
"52919","【2025】出水麓武家屋敷群で！薩摩の郷土菓子あくまきと出水の新茶のおもてなし （いずみふもとぶけやしきぐんで！さつまのきょうどがしあくまきといずみのしんちゃのおもてなし） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/52919/","","0996-62-5505（出水市公開武家屋敷「竹添邸」）","〒899-0204 鹿児島県出水市麓町5-17","","","あくまきと新茶のセットのふるまい（100円） ※先着100名様 ※別途、公開武家屋敷「竹添邸」「税所邸」及び「出水麓歴史館」の共通入館証が必要です。 一般：510円／小中学生：300円","JR出水駅より ・車で約5分 ・徒歩約25分","公開武家屋敷「税所邸」前駐車場（無料） 出水麓歴史館駐車場（無料）","https://www.izumi-navi.jp/events/post-2541/"
"70233","観光交流センター （かんこうこうりゅうせんたー） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/70233/","","099-298-5111","〒890-0052 鹿児島県鹿児島市上之園町1-1","9:00～18:00","無休","","・鹿児島中央駅から徒歩約5分 ・カゴシマシティビュー「維新ふるさと館（観光交流センター）」下車","普通車あり バスあり","https://www.kagoshima-yokanavi.jp/transportation/10409"
"10482","太田の浜海浜公園 （オオタノハマカイヒンコウエン） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10482/","","09969-6-3930（上甑島観光案内所）","鹿児島県薩摩川内市上甑町中甑","","","無料","・川内駅から川内港シャトルバスで25分、川内港ターミナル下車。川内港ターミナルから高速船甑島で50分、里港下船。","10台",""
"10973","財部温泉健康センター（たからべ温泉） （タカラベオンセンケンコウセンター（タカラベオンセン）） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/10973/","","0986-72-3553","鹿児島県曽於市財部町下財部357-1","9：00～22：00","毎月第2月曜日、第4月曜日 (※祝日の場合はこの翌日)","","［車］ ・ＪＲ財部駅から約10分（徒歩約40分）","有","http://mecena-sueyoshi.com/onsen-takarabe/"
"70974","住吉神社 （すみよしじんじゃ） 登録済み 解除する 行きたい","","","https://www.kagoshima-kankou.com/guide/70974/","","0986-76-5858","〒899-8605 鹿児島県曽於市末吉町二之方3995-1","","無休","","","あり",""
